Episode  71500/500000 | Mean reward (last 500): +13.30 | Win rate: 64.0% | Win rate (last 500): 76.2% | Policy loss: -0.0287 | Value loss: 63.4536 | Entropy: 0.6748
Episode  72000/500000 | Mean reward (last 500): +11.69 | Win rate: 64.0% | Win rate (last 500): 72.0% | Policy loss: -0.0246 | Value loss: 72.2569 | Entropy: 0.6700
Episode  72500/500000 | Mean reward (last 500): +12.91 | Win rate: 64.1% | Win rate (last 500): 75.2% | Policy loss: -0.0267 | Value loss: 72.7391 | Entropy: 0.6922
Episode  73000/500000 | Mean reward (last 500): +10.92 | Win rate: 64.1% | Win rate (last 500): 70.4% | Policy loss: -0.0248 | Value loss: 72.7025 | Entropy: 0.6951
Episode  73500/500000 | Mean reward (last 500): +12.27 | Win rate: 64.2% | Win rate (last 500): 73.8% | Policy loss: -0.0254 | Value loss: 77.2188 | Entropy: 0.6751
Episode  74000/500000 | Mean reward (last 500): +11.45 | Win rate: 64.2% | Win rate (last 500): 72.2% | Policy loss: -0.0278 | Value loss: 65.2578 | Entropy: 0.6723
Episode  74500/500000 | Mean reward (last 500): +11.18 | Win rate: 64.3% | Win rate (last 500): 71.4% | Policy loss: -0.0228 | Value loss: 81.5060 | Entropy: 0.6641
Episode  75000/500000 | Mean reward (last 500): +12.22 | Win rate: 64.4% | Win rate (last 500): 73.2% | Policy loss: -0.0299 | Value loss: 64.5684 | Entropy: 0.6882
Episode  75500/500000 | Mean reward (last 500): +13.85 | Win rate: 64.4% | Win rate (last 500): 77.6% | Policy loss: -0.0299 | Value loss: 59.6294 | Entropy: 0.6844
Episode  76000/500000 | Mean reward (last 500): +12.68 | Win rate: 64.5% | Win rate (last 500): 74.4% | Policy loss: -0.0230 | Value loss: 64.5527 | Entropy: 0.7015
Episode  76500/500000 | Mean reward (last 500): +11.87 | Win rate: 64.6% | Win rate (last 500): 72.8% | Policy loss: -0.0238 | Value loss: 78.4208 | Entropy: 0.6905
Episode  77000/500000 | Mean reward (last 500): +11.42 | Win rate: 64.6% | Win rate (last 500): 72.2% | Policy loss: -0.0291 | Value loss: 61.9171 | Entropy: 0.6882
Episode  77500/500000 | Mean reward (last 500): +12.11 | Win rate: 64.7% | Win rate (last 500): 73.2% | Policy loss: -0.0221 | Value loss: 80.0969 | Entropy: 0.6952
Episode  78000/500000 | Mean reward (last 500): +14.77 | Win rate: 64.8% | Win rate (last 500): 79.0% | Policy loss: -0.0271 | Value loss: 54.2422 | Entropy: 0.7244
Episode  78500/500000 | Mean reward (last 500): +12.31 | Win rate: 64.8% | Win rate (last 500): 73.6% | Policy loss: -0.0308 | Value loss: 60.1155 | Entropy: 0.6927
