Episode  48000/1000000 | Mean reward (last 500): +0.94 | Win rate: 58.0% | Win rate (last 500): 51.4% | Policy loss: -0.0294 | Value loss: 79.8036 | Entropy: 0.5516
Episode  48500/1000000 | Mean reward (last 500): +1.46 | Win rate: 58.0% | Win rate (last 500): 52.8% | Policy loss: -0.0277 | Value loss: 86.7871 | Entropy: 0.5533
Episode  49000/1000000 | Mean reward (last 500): +0.52 | Win rate: 57.9% | Win rate (last 500): 50.4% | Policy loss: -0.0269 | Value loss: 82.7161 | Entropy: 0.5451
Episode  49500/1000000 | Mean reward (last 500): +1.47 | Win rate: 57.8% | Win rate (last 500): 52.0% | Policy loss: -0.0249 | Value loss: 86.6657 | Entropy: 0.5484
Episode  50000/1000000 | Mean reward (last 500): +0.91 | Win rate: 57.8% | Win rate (last 500): 50.6% | Policy loss: -0.0203 | Value loss: 87.8345 | Entropy: 0.5293
Episode  50500/1000000 | Mean reward (last 500): +2.38 | Win rate: 57.7% | Win rate (last 500): 54.0% | Policy loss: -0.0283 | Value loss: 87.9516 | Entropy: 0.5552
Episode  51000/1000000 | Mean reward (last 500): +2.83 | Win rate: 57.7% | Win rate (last 500): 55.6% | Policy loss: -0.0334 | Value loss: 81.1619 | Entropy: 0.5636
Episode  51500/1000000 | Mean reward (last 500): +1.23 | Win rate: 57.6% | Win rate (last 500): 51.6% | Policy loss: -0.0357 | Value loss: 86.7926 | Entropy: 0.5672
Episode  52000/1000000 | Mean reward (last 500): +2.56 | Win rate: 57.6% | Win rate (last 500): 54.8% | Policy loss: -0.0231 | Value loss: 85.9520 | Entropy: 0.5491
Episode  52500/1000000 | Mean reward (last 500): +3.09 | Win rate: 57.6% | Win rate (last 500): 54.8% | Policy loss: -0.0304 | Value loss: 81.9931 | Entropy: 0.5551
Episode  53000/1000000 | Mean reward (last 500): +2.65 | Win rate: 57.6% | Win rate (last 500): 55.0% | Policy loss: -0.0307 | Value loss: 86.3569 | Entropy: 0.5417
Episode  53500/1000000 | Mean reward (last 500): +2.44 | Win rate: 57.5% | Win rate (last 500): 54.4% | Policy loss: -0.0281 | Value loss: 90.1681 | Entropy: 0.5361
Episode  54000/1000000 | Mean reward (last 500): +2.18 | Win rate: 57.5% | Win rate (last 500): 53.4% | Policy loss: -0.0282 | Value loss: 85.5476 | Entropy: 0.5352
Episode  54500/1000000 | Mean reward (last 500): +3.66 | Win rate: 57.5% | Win rate (last 500): 57.2% | Policy loss: -0.0304 | Value loss: 84.0114 | Entropy: 0.5191
Episode  55000/1000000 | Mean reward (last 500): +3.38 | Win rate: 57.5% | Win rate (last 500): 56.4% | Policy loss: -0.0241 | Value loss: 85.7061 | Entropy: 0.4921
Episode  55500/1000000 | Mean reward (last 500): +3.40 | Win rate: 57.5% | Win rate (last 500): 56.4% | Policy loss: -0.0308 | Value loss: 78.2280 | Entropy: 0.5219
Episode  56000/1000000 | Mean reward (last 500): +3.40 | Win rate: 57.5% | Win rate (last 500): 55.8% | Policy loss: -0.0225 | Value loss: 85.1054 | Entropy: 0.5325
Episode  56500/1000000 | Mean reward (last 500): +2.01 | Win rate: 57.4% | Win rate (last 500): 52.4% | Policy loss: -0.0284 | Value loss: 84.6310 | Entropy: 0.5289
Episode  57000/1000000 | Mean reward (last 500): +2.50 | Win rate: 57.4% | Win rate (last 500): 54.4% | Policy loss: -0.0237 | Value loss: 92.1718 | Entropy: 0.5095
Episode  57500/1000000 | Mean reward (last 500): +1.84 | Win rate: 57.3% | Win rate (last 500): 52.0% | Policy loss: -0.0274 | Value loss: 80.2053 | Entropy: 0.4943
Episode  58000/1000000 | Mean reward (last 500): +5.30 | Win rate: 57.4% | Win rate (last 500): 60.2% | Policy loss: -0.0261 | Value loss: 85.0337 | Entropy: 0.4946
Episode  58500/1000000 | Mean reward (last 500): +1.84 | Win rate: 57.3% | Win rate (last 500): 52.8% | Policy loss: -0.0263 | Value loss: 90.1942 | Entropy: 0.5018
Episode  59000/1000000 | Mean reward (last 500): +4.47 | Win rate: 57.3% | Win rate (last 500): 58.4% | Policy loss: -0.0305 | Value loss: 79.8273 | Entropy: 0.5222
Episode  59500/1000000 | Mean reward (last 500): +2.62 | Win rate: 57.3% | Win rate (last 500): 54.6% | Policy loss: -0.0273 | Value loss: 83.4306 | Entropy: 0.5160
Episode  60000/1000000 | Mean reward (last 500): +3.51 | Win rate: 57.3% | Win rate (last 500): 57.0% | Policy loss: -0.0322 | Value loss: 88.6527 | Entropy: 0.5472
Episode  60500/1000000 | Mean reward (last 500): +3.93 | Win rate: 57.3% | Win rate (last 500): 57.4% | Policy loss: -0.0212 | Value loss: 85.0154 | Entropy: 0.5649
Episode  61000/1000000 | Mean reward (last 500): +2.87 | Win rate: 57.3% | Win rate (last 500): 54.8% | Policy loss: -0.0253 | Value loss: 87.7500 | Entropy: 0.5645
Episode  61500/1000000 | Mean reward (last 500): +2.81 | Win rate: 57.3% | Win rate (last 500): 54.4% | Policy loss: -0.0290 | Value loss: 86.4212 | Entropy: 0.5537
Episode  62000/1000000 | Mean reward (last 500): +1.65 | Win rate: 57.2% | Win rate (last 500): 52.2% | Policy loss: -0.0303 | Value loss: 83.8325 | Entropy: 0.5329
Episode  62500/1000000 | Mean reward (last 500): +2.76 | Win rate: 57.2% | Win rate (last 500): 54.8% | Policy loss: -0.0306 | Value loss: 86.6597 | Entropy: 0.5255
Episode  63000/1000000 | Mean reward (last 500): +2.44 | Win rate: 57.2% | Win rate (last 500): 54.2% | Policy loss: -0.0256 | Value loss: 78.7563 | Entropy: 0.5181
Episode  63500/1000000 | Mean reward (last 500): +2.41 | Win rate: 57.2% | Win rate (last 500): 54.6% | Policy loss: -0.0274 | Value loss: 83.1626 | Entropy: 0.5146
Episode  64000/1000000 | Mean reward (last 500): +2.70 | Win rate: 57.1% | Win rate (last 500): 54.6% | Policy loss: -0.0345 | Value loss: 81.6297 | Entropy: 0.5433
Episode  64500/1000000 | Mean reward (last 500): +4.84 | Win rate: 57.2% | Win rate (last 500): 58.8% | Policy loss: -0.0311 | Value loss: 78.4014 | Entropy: 0.5219
Episode  65000/1000000 | Mean reward (last 500): +3.00 | Win rate: 57.1% | Win rate (last 500): 55.6% | Policy loss: -0.0341 | Value loss: 82.8780 | Entropy: 0.5333
Episode  65500/1000000 | Mean reward (last 500): +3.50 | Win rate: 57.1% | Win rate (last 500): 56.4% | Policy loss: -0.0333 | Value loss: 83.0858 | Entropy: 0.5335
Episode  66000/1000000 | Mean reward (last 500): +3.77 | Win rate: 57.1% | Win rate (last 500): 57.0% | Policy loss: -0.0292 | Value loss: 82.8816 | Entropy: 0.5116
Episode  66500/1000000 | Mean reward (last 500): +2.85 | Win rate: 57.1% | Win rate (last 500): 54.8% | Policy loss: -0.0297 | Value loss: 82.8343 | Entropy: 0.5315
Episode  67000/1000000 | Mean reward (last 500): +4.08 | Win rate: 57.1% | Win rate (last 500): 57.2% | Policy loss: -0.0294 | Value loss: 75.4661 | Entropy: 0.5195
Episode  67500/1000000 | Mean reward (last 500): +4.52 | Win rate: 57.1% | Win rate (last 500): 58.4% | Policy loss: -0.0285 | Value loss: 84.9228 | Entropy: 0.5431
Episode  68000/1000000 | Mean reward (last 500): +4.33 | Win rate: 57.1% | Win rate (last 500): 58.2% | Policy loss: -0.0313 | Value loss: 83.6117 | Entropy: 0.5505
Episode  68500/1000000 | Mean reward (last 500): +3.40 | Win rate: 57.1% | Win rate (last 500): 55.6% | Policy loss: -0.0319 | Value loss: 85.0020 | Entropy: 0.5402
Episode  69000/1000000 | Mean reward (last 500): +6.47 | Win rate: 57.2% | Win rate (last 500): 62.8% | Policy loss: -0.0300 | Value loss: 83.9666 | Entropy: 0.5536
Episode  69500/1000000 | Mean reward (last 500): +4.07 | Win rate: 57.2% | Win rate (last 500): 58.0% | Policy loss: -0.0335 | Value loss: 88.8813 | Entropy: 0.5792
Episode  70000/1000000 | Mean reward (last 500): +3.77 | Win rate: 57.2% | Win rate (last 500): 57.0% | Policy loss: -0.0292 | Value loss: 79.8322 | Entropy: 0.5498
Episode  70500/1000000 | Mean reward (last 500): +4.62 | Win rate: 57.2% | Win rate (last 500): 58.4% | Policy loss: -0.0255 | Value loss: 87.9870 | Entropy: 0.5439
Episode  71000/1000000 | Mean reward (last 500): +4.49 | Win rate: 57.2% | Win rate (last 500): 58.4% | Policy loss: -0.0303 | Value loss: 83.5305 | Entropy: 0.5317
Episode  71500/1000000 | Mean reward (last 500): +4.81 | Win rate: 57.2% | Win rate (last 500): 58.8% | Policy loss: -0.0362 | Value loss: 80.2814 | Entropy: 0.5430
Episode  72000/1000000 | Mean reward (last 500): +4.67 | Win rate: 57.2% | Win rate (last 500): 58.0% | Policy loss: -0.0288 | Value loss: 86.6162 | Entropy: 0.5599
Episode  72500/1000000 | Mean reward (last 500): +3.24 | Win rate: 57.2% | Win rate (last 500): 55.6% | Policy loss: -0.0322 | Value loss: 82.2507 | Entropy: 0.5344
Episode  73000/1000000 | Mean reward (last 500): +6.07 | Win rate: 57.2% | Win rate (last 500): 62.2% | Policy loss: -0.0294 | Value loss: 82.3882 | Entropy: 0.5582
Episode  73500/1000000 | Mean reward (last 500): +5.19 | Win rate: 57.2% | Win rate (last 500): 60.0% | Policy loss: -0.0253 | Value loss: 75.6297 | Entropy: 0.5421
Episode  74000/1000000 | Mean reward (last 500): +4.60 | Win rate: 57.3% | Win rate (last 500): 58.6% | Policy loss: -0.0261 | Value loss: 87.1179 | Entropy: 0.5365
Episode  74500/1000000 | Mean reward (last 500): +4.56 | Win rate: 57.3% | Win rate (last 500): 58.4% | Policy loss: -0.0254 | Value loss: 84.7621 | Entropy: 0.5355
Episode  75000/1000000 | Mean reward (last 500): +4.06 | Win rate: 57.3% | Win rate (last 500): 57.4% | Policy loss: -0.0300 | Value loss: 84.4202 | Entropy: 0.5269
Episode  75500/1000000 | Mean reward (last 500): +7.00 | Win rate: 57.3% | Win rate (last 500): 63.6% | Policy loss: -0.0282 | Value loss: 74.3616 | Entropy: 0.5419
Episode  76000/1000000 | Mean reward (last 500): +6.05 | Win rate: 57.3% | Win rate (last 500): 60.8% | Policy loss: -0.0300 | Value loss: 84.4134 | Entropy: 0.5437
Episode  76500/1000000 | Mean reward (last 500): +8.34 | Win rate: 57.4% | Win rate (last 500): 66.8% | Policy loss: -0.0271 | Value loss: 72.6771 | Entropy: 0.5582
Episode  77000/1000000 | Mean reward (last 500): +5.91 | Win rate: 57.4% | Win rate (last 500): 61.4% | Policy loss: -0.0356 | Value loss: 85.6802 | Entropy: 0.5727
Episode  77500/1000000 | Mean reward (last 500): +4.92 | Win rate: 57.4% | Win rate (last 500): 59.4% | Policy loss: -0.0348 | Value loss: 78.5504 | Entropy: 0.5767
